NoDur,Durbl,Manuf,Enrgy,HiTec,Telcm,Shops,Hlth,Utils,Other,Date
-9e-4,-0.011899999999999999,-0.003,2e-4,-0.025099999999999997,-0.0206,0.0029,-0.0392,0.011399999999999999,-0.0064,2004-03-01
0.014199999999999999,0.022799999999999997,-0.0014000000000000002,0.026600000000000002,-0.0489,-0.0048,-0.027000000000000003,0.0352,-0.0356,-0.0381,2004-04-01
-0.0189,-0.0165,0.016399999999999998,0.0058,0.0482,-0.029500000000000002,0.003,-0.0040999999999999995,0.0125,0.0173,2004-05-01
0.0166,0.050199999999999995,0.0533,0.054400000000000004,0.026699999999999998,0.008199999999999999,4e-4,-0.005,0.0203,0.0132,2004-06-01
-0.059800000000000006,-0.0464,-0.0405,0.0332,-0.0851,-0.0102,-0.0403,-0.0592,0.0106,-0.0235,2004-07-01
0.0077,-0.0223,0.0134,-0.0139,-0.0451,0.011699999999999999,-0.012,0.016399999999999998,0.0366,0.018799999999999997,2004-08-01
-0.02,0.023,0.0192,0.08839999999999999,0.0347,0.0141,0.026099999999999998,-0.013999999999999999,0.0138,0.0111,2004-09-01
0.028300000000000002,-0.03,-0.0143,0.0064,0.051500000000000004,0.0346,0.030600000000000002,-0.024399999999999998,0.0424,0.011000000000000001,2004-10-01
0.046,0.0727,0.0722,0.06570000000000001,0.0576,0.0361,0.036699999999999997,0.0068000000000000005,0.0489,0.0472,2004-11-01
0.0479,0.048799999999999996,0.025099999999999997,-0.0231,0.031,0.0429,0.035,0.056600000000000004,0.024900000000000002,0.0443,2004-12-01
0.0021,-0.0702,-0.0176,0.030299999999999997,-0.0635,-0.0421,-0.010700000000000001,-0.0408,0.0176,-0.0218,2005-01-01
0.0072,-0.0025,0.040999999999999995,0.1941,4e-4,-0.003,0.0083,0.024399999999999998,0.0236,0.0015,2005-02-01
-0.0085,-0.08,-0.0143,-0.0344,-0.0253,-0.0018,4e-4,-0.004699999999999999,0.0060999999999999995,-0.023700000000000002,2005-03-01
-0.0095,-0.1109,-0.046799999999999994,-0.055999999999999994,-0.0447,-0.02,-0.0529,0.0395,0.0213,-0.016,2005-04-01
0.023399999999999997,0.08839999999999999,0.0291,0.0207,0.08199999999999999,0.0154,0.0643,0.0148,0.0166,0.032400000000000005,2005-05-01
-0.0168,0.021,-0.0116,0.0576,-0.016399999999999998,0.0014000000000000002,0.024300000000000002,-0.0059,0.0556,0.014199999999999999,2005-06-01
0.026099999999999998,0.0541,0.0583,0.061399999999999996,0.0616,0.030899999999999997,0.0582,0.037200000000000004,0.0298,0.0242,2005-07-01
1e-4,-0.0287,-0.013600000000000001,0.057,-0.0036,-0.0125,-0.0562,-0.0031,0.0125,-0.0168,2005-08-01
0.0013,-0.051500000000000004,0.0084,0.0726,0.006500000000000001,-0.0147,-0.018000000000000002,-0.0192,0.0438,0.0128,2005-09-01
-0.0192,-0.0438,-0.0248,-0.1016,-0.0178,-0.0298,0.015600000000000001,-0.0327,-0.06849999999999999,0.013600000000000001,2005-10-01
0.0116,0.0222,0.0533,0.0101,0.0647,0.0263,0.039599999999999996,0.0158,-0.0022,0.0493,2005-11-01
0.0023,-0.0064,0.0144,0.0049,-0.0191,-0.0166,-0.0059,0.0239,0.0124,0.0012,2005-12-01
0.0011,0.058499999999999996,0.0518,0.12539999999999998,0.0408,0.0382,0.020099999999999996,0.0217,0.030299999999999997,0.0159,2006-01-01
0.0127,-0.0045000000000000005,0.0103,-0.0814,-0.009899999999999999,0.0333,0.0141,0.010700000000000001,0.0022,0.0097,2006-02-01
0.013300000000000001,0.0275,0.0304,0.04,0.0286,0.0182,0.024300000000000002,-0.0096,-0.0364,0.018600000000000002,2006-03-01
0.011699999999999999,0.0034000000000000002,0.0406,0.0467,-0.0115,0.0168,-0.0158,-0.0196,0.018500000000000003,0.0213,2006-04-01
0.0168,0.0068000000000000005,-0.0337,-0.0346,-0.069,-0.0022,-0.018799999999999997,-0.0218,0.015,-0.0325,2006-05-01
0.003,0.0177,-0.0049,0.0273,-0.0144,0.0296,0.0029,-0.0012,0.0241,-0.0037,2006-06-01
0.035,-0.0301,-0.0365,0.051100000000000007,-0.0379,0.0242,-0.0429,0.0414,0.0483,-0.009000000000000001,2006-07-01
0.0308,0.023700000000000002,0.020499999999999997,-0.0329,0.0742,0.022799999999999997,0.0222,0.0233,0.022799999999999997,0.0172,2006-08-01
-0.0062,0.042800000000000005,0.0189,-0.0382,0.035699999999999996,0.0366,0.056900000000000006,0.015300000000000001,-0.021099999999999997,0.0323,2006-09-01
0.027999999999999997,0.049800000000000004,0.044199999999999996,0.0516,0.0405,0.0519,0.039599999999999996,0.0171,0.0536,0.0298,2006-10-01
0.0141,0.0178,0.0354,0.086,0.0301,0.0063,-0.0128,6e-4,0.030600000000000002,0.0161,2006-11-01
0.02,-0.0077,0.0051,-0.019299999999999998,-0.009899999999999999,0.0433,0.014499999999999999,0.0015,0.0073,0.0321,2006-12-01
0.0152,0.0285,0.0317,-0.0134,0.02,0.03,0.0365,0.035,0.0051,0.0105,2007-01-01
-0.015300000000000001,-0.0048,0.0077,-0.021099999999999997,-0.023399999999999997,-0.0277,-0.0059,-0.0285,0.0414,-0.022799999999999997,2007-02-01
0.0262,-0.0104,0.0161,0.0588,0.0086,0.0232,0.0075,-0.0025,0.0433,-0.0024,2007-03-01
0.0362,0.0621,0.0441,0.051399999999999994,0.0489,0.0174,0.0229,0.068,0.0394,0.033,2007-04-01
0.028900000000000002,0.0319,0.0478,0.0713,0.0393,0.0731,0.0236,0.011399999999999999,0.012,0.0318,2007-05-01
-0.0106,0.0187,-0.0068000000000000005,0.0087,0.0052,-0.018000000000000002,-0.0197,-0.034,-0.0483,-0.0274,2007-06-01
-0.04190000000000001,-0.0581,-1e-4,-0.011200000000000002,-0.0106,-0.031,-0.0535,-0.039900000000000005,-0.037200000000000004,-0.0533,2007-07-01
0.0183,-0.0173,0.0067,0.0029,0.0291,-0.0086,0.0152,0.0227,0.0184,0.011699999999999999,2007-08-01
0.0395,0.0174,0.054400000000000004,0.0786,0.0421,0.020499999999999997,-0.0063,0.0353,0.0354,0.026600000000000002,2007-09-01
0.0216,0.01,0.0098,0.0281,0.0682,-0.0217,0.0118,0.0154,0.0683,0.002,2007-10-01
0.0085,-0.0902,-0.0265,-0.0436,-0.0753,-0.0643,-0.0375,3e-4,-0.0072,-0.059800000000000006,2007-11-01
-0.0101,-0.0219,0.01,0.0768,0.0149,-0.0025,-0.026699999999999998,-0.0398,0.009000000000000001,-0.0347,2007-12-01
-0.052000000000000005,-0.054000000000000006,-0.07429999999999999,-0.0908,-0.12369999999999999,-0.0775,-0.0049,-0.046,-0.0693,-0.0208,2008-01-01
-6e-4,-0.059699999999999996,0.0074,0.0687,-0.0358,-0.0388,-0.04650000000000001,-0.009300000000000001,-0.0302,-0.0787,2008-02-01
0.0121,-0.041299999999999996,-0.001,-0.0294,0.0066,-5e-4,0.018600000000000002,-0.0177,0.008100000000000001,-0.0192,2008-03-01
-0.0108,0.066,0.0504,0.107,0.0646,0.046900000000000004,0.0501,0.0044,0.0639,0.0347,2008-04-01
0.0332,0.013600000000000001,0.033,0.042300000000000004,0.056799999999999996,0.0473,0.0118,0.0163,0.0358,-0.0235,2008-05-01
-0.0742,-0.1956,-0.0925,0.0276,-0.0883,-0.10890000000000001,-0.0808,-0.0301,-0.004,-0.1464,2008-06-01
0.0225,-0.0023,-0.0028000000000000004,-0.1567,-0.0053,-0.0318,0.011399999999999999,0.0673,-0.0713,0.043,2008-07-01
0.0172,0.0176,0.014199999999999999,-3e-4,0.0239,0.04,0.0538,0.018000000000000002,-0.0043,0.0040999999999999995,2008-08-01
-0.029300000000000003,-0.0919,-0.1348,-0.121,-0.1244,-0.1261,-0.057699999999999994,-0.0596,-0.11939999999999999,-0.06,2008-09-01
-0.13019999999999998,-0.3318,-0.2075,-0.16670000000000001,-0.1833,-0.15560000000000002,-0.15130000000000002,-0.1103,-0.1112,-0.198,2008-10-01
-0.0547,-0.10300000000000001,-0.0776,0.0022,-0.109,-0.0158,-0.07690000000000001,-0.0735,0.0123,-0.124,2008-11-01
0.0086,0.003,0.0137,-0.0242,0.0217,0.0346,0.048799999999999996,0.0674,-0.0204,0.0076,2008-12-01
-0.0513,-0.1378,-0.09140000000000001,-0.0353,-0.0323,-0.10279999999999999,-0.076,-0.022099999999999998,-0.008199999999999999,-0.17809999999999998,2009-01-01
-0.0765,-0.12269999999999999,-0.1349,-0.1246,-0.0506,-0.0694,-0.030600000000000002,-0.09949999999999999,-0.1259,-0.14529999999999998,2009-02-01
0.0642,0.1195,0.0761,0.0395,0.115,0.0751,0.09949999999999999,0.0706,0.0279,0.1301,2009-03-01
0.0496,0.45520000000000005,0.17329999999999998,0.0453,0.12269999999999999,0.0966,0.0953,-0.009000000000000001,0.0209,0.1617,2009-04-01
0.0716,-0.0365,0.054900000000000004,0.10369999999999999,0.030299999999999997,0.0105,-0.009399999999999999,0.062,0.0463,0.0723,2009-05-01
0.006500000000000001,0.0431,-0.0171,-0.0475,0.0455,0.0165,-0.0029,0.0359,0.0463,-0.0202,2009-06-01
0.0731,0.1973,0.11320000000000001,0.0533,0.0812,0.0552,0.0676,0.054900000000000004,0.0441,0.0916,2009-07-01
0.0074,0.0245,0.0297,0.0079,0.0227,0.0073,0.037000000000000005,0.022099999999999998,0.0025,0.077,2009-08-01
0.0421,0.021400000000000002,0.0652,0.0507,0.052199999999999996,0.06480000000000001,0.024,0.0239,0.022400000000000003,0.031400000000000004,2009-09-01
-0.0062,-0.0063,-0.0285,0.0245,-0.0152,-0.0348,5e-4,-0.037200000000000004,-0.0271,-0.0538,2009-10-01
0.038599999999999995,0.1036,0.076,0.0326,0.048499999999999995,0.0652,0.0501,0.0823,0.045700000000000005,0.056600000000000004,2009-11-01
0.0264,0.056900000000000006,0.0288,-0.005,0.0599,0.0642,0.0195,0.024700000000000003,0.058600000000000006,0.0073,2009-12-01
-0.024,-0.0043,-0.0332,-0.0484,-0.0784,-0.0672,-0.0184,-2e-4,-0.0444,-0.0054,2010-01-01
0.026600000000000002,0.0739,0.0521,0.026099999999999998,0.0481,0.0276,0.043,0.0038,-0.0042,0.0364,2010-02-01
0.058899999999999994,0.0935,0.0652,0.0323,0.0669,0.07629999999999999,0.0626,0.0363,0.031200000000000002,0.081,2010-03-01
-0.0102,0.0726,0.0319,0.0405,0.022799999999999997,0.0341,0.0255,-0.0218,0.0285,0.0183,2010-04-01
-0.057300000000000004,-0.0906,-0.0842,-0.1027,-0.07780000000000001,-0.058600000000000006,-0.0536,-0.0806,-0.0629,-0.0876,2010-05-01
-0.019,-0.1067,-0.057999999999999996,-0.0636,-0.0617,-0.0384,-0.0906,-0.0167,-0.006999999999999999,-0.0652,2010-06-01
0.0736,0.1572,0.0966,0.07690000000000001,0.0731,0.0953,0.0461,0.021400000000000002,0.0681,0.0681,2010-07-01
-0.011699999999999999,-0.0967,-0.054900000000000004,-0.034300000000000004,-0.0653,-0.0199,-0.0397,-0.0166,0.0037,-0.071,2010-08-01
0.061399999999999996,0.1352,0.1009,0.09210000000000002,0.12560000000000002,0.0787,0.1215,0.0901,0.0365,0.0851,2010-09-01
0.0434,0.0849,0.0512,0.045899999999999996,0.0641,0.045700000000000005,0.0242,0.019799999999999998,0.018600000000000002,0.0203,2010-10-01
-7.000000000000001e-4,0.0747,0.0143,0.0552,-0.0074,-0.0189,0.0417,-0.0334,-0.013300000000000001,0.005,2010-11-01
0.0435,0.0861,0.0701,0.0941,0.0599,0.0658,0.0323,0.054400000000000004,0.0322,0.09230000000000001,2010-12-01
-0.023700000000000002,0.003,0.0298,0.0693,0.0393,7.000000000000001e-4,-0.0086,-0.0072,0.022000000000000002,0.021,2011-01-01
0.0472,-0.0178,0.0342,0.07629999999999999,0.0242,0.07400000000000001,0.0226,0.0332,0.024300000000000002,0.0294,2011-02-01
0.0302,0.0174,0.018600000000000002,0.021,-0.014499999999999999,0.0168,0.011000000000000001,0.0229,0.0092,-0.0108,2011-03-01
0.0461,0.0222,0.0296,0.0159,0.031400000000000004,0.033,0.0451,0.0634,0.04,0.0106,2011-04-01
0.0204,-0.0354,-0.0217,-0.0452,-0.0175,0.0077,0.0088,0.0195,0.0132,-0.0264,2011-05-01
-0.0108,-0.0106,-0.0060999999999999995,-0.023399999999999997,-0.0246,-0.0139,-0.0089,-0.018799999999999997,-0.0034000000000000002,-0.0212,2011-06-01
-0.0042,-0.08929999999999999,-0.048,0.005,-0.0052,-0.0495,-0.0064,-0.0366,-0.0033,-0.0366,2011-07-01
-0.0066,-0.1208,-0.061399999999999996,-0.1002,-0.0679,-0.0506,-0.028900000000000002,-0.0316,0.0017000000000000001,-0.0815,2011-08-01
-0.048799999999999996,-0.141,-0.1097,-0.1231,-0.048,-0.057699999999999994,-0.038900000000000004,-0.0395,-0.0161,-0.111,2011-09-01
0.0629,0.2328,0.1409,0.1624,0.11800000000000001,0.0759,0.0977,0.0554,0.067,0.1359,2011-10-01
0.0144,-0.0802,0.0139,0.0215,-0.02,0.003,0.0106,0.013000000000000001,0.01,-0.0203,2011-11-01
0.0189,-0.012,-0.0078000000000000005,-0.0036,-0.014199999999999999,0.0313,0.009000000000000001,0.0351,0.029300000000000003,0.0146,2011-12-01
0.0039000000000000003,0.1355,0.0674,0.0103,0.0849,0.023700000000000002,0.0407,0.0341,-0.0271,0.0723,2012-01-01
0.0393,0.0605,0.038599999999999995,0.0649,0.0664,0.048499999999999995,0.031200000000000002,0.0126,0.0131,0.0421,2012-02-01
0.0388,0.009399999999999999,0.0068000000000000005,-0.0327,0.0466,0.0231,0.0466,0.0394,0.0148,0.049,2012-03-01
0.008100000000000001,-0.0702,-0.0072,-0.015700000000000002,-0.021099999999999997,0.0175,0.0096,0.0060999999999999995,0.0173,-0.0166,2012-04-01
-0.026699999999999998,-0.0816,-0.07780000000000001,-0.1056,-0.0785,-0.008100000000000001,-0.0305,-0.0325,-0.0091,-0.07730000000000001,2012-05-01
0.0342,-0.0556,0.0125,0.057800000000000004,0.0291,0.0705,0.0217,0.0683,0.034,0.0489,2012-06-01
0.0138,0.0038,0.0086,0.0282,-0.0011,0.0414,0.0124,0.0163,0.0362,-0.0123,2012-07-01
0.0012,0.0415,0.0326,0.023700000000000002,0.048,0.0097,0.0275,0.0098,-0.0344,0.031200000000000002,2012-08-01
0.0089,0.035699999999999996,0.0166,0.0382,0.0124,0.048600000000000004,0.0195,0.046900000000000004,0.021099999999999997,0.0379,2012-09-01
-0.0171,0.0588,-0.0062,-0.018799999999999997,-0.0634,-0.024,-0.0102,-0.0191,0.0109,0.0091,2012-10-01
0.0322,0.031200000000000002,0.026600000000000002,-0.015,0.0146,7.000000000000001e-4,0.0146,0.015,-0.037599999999999995,-0.0037,2012-11-01
-0.022799999999999997,0.0731,0.0276,0.013300000000000001,0.0036,0.0115,-0.011200000000000002,-0.0053,8e-4,0.036699999999999997,2012-12-01
0.051,0.035,0.0605,0.0747,0.023799999999999998,0.048499999999999995,0.0558,0.0808,0.050499999999999996,0.0676,2013-01-01
0.0319,1e-4,0.0128,0.0068000000000000005,0.0067,0.0229,0.0085,0.0132,0.022000000000000002,0.0141,2013-02-01
0.0506,0.0403,0.026099999999999998,0.0207,0.027200000000000002,0.0564,0.0472,0.06509999999999999,0.056799999999999996,0.0418,2013-03-01
0.0378,0.0365,0.0075,-0.0139,0.004,0.043,0.0269,0.026000000000000002,0.0513,0.0083,2013-04-01
-0.0231,0.09880000000000001,0.0348,0.0305,0.0455,-0.018000000000000002,0.0223,0.016200000000000003,-0.0711,0.0592,2013-05-01
0.0011,-0.0046,-0.0199,-0.0239,-0.0292,0.0209,-6e-4,-0.0137,0.008199999999999999,-0.011899999999999999,2013-06-01
0.0286,0.0901,0.061500000000000006,0.0518,0.057,0.0342,0.059000000000000004,0.0808,0.0458,0.056900000000000006,2013-07-01
-0.0393,-0.0102,-0.0184,-0.0189,-0.002,-0.0329,-0.042300000000000004,-0.0368,-0.044199999999999996,-0.0364,2013-08-01
0.0195,0.0647,0.052000000000000005,0.0197,0.0383,0.042800000000000005,0.0451,0.0416,0.0104,0.0383,2013-09-01
0.0481,0.0076,0.0452,0.0478,0.038,0.0581,0.051100000000000007,0.0356,0.0334,0.039,2013-10-01
0.0129,0.018799999999999997,0.0287,0.0085,0.0358,9e-4,0.0368,0.0449,-0.018000000000000002,0.0479,2013-11-01
0.0245,0.0124,0.0311,0.0305,0.039900000000000005,0.0397,0.0028000000000000004,0.0062,0.0179,0.031,2013-12-01
-0.0575,-0.0361,-0.04190000000000001,-0.0689,-0.0139,-0.038,-0.0645,0.018799999999999997,0.024900000000000002,-0.0437,2014-01-01
0.034300000000000004,0.08,0.053899999999999997,0.056600000000000004,0.051399999999999994,0.0256,0.0535,0.06480000000000001,0.0308,0.0349,2014-02-01
0.0326,-0.0113,0.0037,0.024399999999999998,-0.0062,0.0017000000000000001,-0.0058,-0.0256,0.0268,0.019799999999999998,2014-03-01
0.0154,0.0033,0.009000000000000001,0.0567,-0.0105,0.0039000000000000003,-0.0095,-0.0040999999999999995,0.0398,-0.0197,2014-04-01
0.0347,0.0069,0.011899999999999999,0.0088,0.0339,0.040999999999999995,0.0098,0.0187,0,0.018600000000000002,2014-05-01
0.0116,0.044500000000000005,0.0137,0.0412,0.0288,0.0154,0.0129,0.028999999999999998,0.0541,0.0245,2014-06-01
-0.0434,-0.0471,-0.0412,-0.0355,0.0016,0.0079,-0.0202,-0.003,-0.064,-0.0227,2014-07-01
0.0556,0.051,0.0482,0.0231,0.042199999999999994,0.0032,0.0501,0.0554,0.053099999999999994,0.0412,2014-08-01
-0.001,-0.09369999999999999,-0.025,-0.0783,-0.013999999999999999,-0.0144,-0.013300000000000001,-0.0022,-0.0337,-0.0113,2014-09-01
0.026699999999999998,0.0352,0.024,-0.04190000000000001,0.0161,0.0131,0.0271,0.059000000000000004,0.06709999999999999,0.0344,2014-10-01
0.047400000000000005,0.044500000000000005,0.022799999999999997,-0.0959,0.0429,0.0246,0.0748,0.0252,0.0026,0.024900000000000002,2014-11-01
-0.0241,0.0033,-7.000000000000001e-4,0.0054,-0.0125,-0.0204,0.016200000000000003,-0.008199999999999999,0.018600000000000002,0.011699999999999999,2014-12-01
-0.0055000000000000005,-0.043,-0.037599999999999995,-0.0431,-0.0346,-0.0447,-0.0040999999999999995,0.0159,0.0124,-0.0636,2015-01-01
0.0513,0.0801,0.061500000000000006,0.0473,0.0823,0.0891,0.0567,0.0424,-0.0435,0.0721,2015-02-01
-0.024399999999999998,-0.0058,-0.020499999999999997,-0.024900000000000002,-0.025,-0.021099999999999997,0.0066,0.0076,-0.0032,-0.0059,2015-03-01
0.0085,-0.0068000000000000005,-0.0076,0.0667,0.014499999999999999,0.036000000000000004,-0.0209,-0.014199999999999999,0.0028000000000000004,0.0062,2015-04-01
0.0149,0.0101,0.0089,-0.051,0.0194,0.0033,0.0108,0.049100000000000005,-0.0046,0.0174,2015-05-01
-0.0134,-0.0184,-0.0194,-0.0377,-0.0361,-0.0052,-0.0060999999999999995,0.0016,-0.0529,3e-4,2015-06-01
0.0496,-0.0231,-0.0203,-0.08929999999999999,0.022099999999999998,0.0155,0.0516,0.0349,0.0265,0.0182,2015-07-01
-0.041100000000000005,-0.0603,-0.0564,-0.0364,-0.0583,-0.08380000000000001,-0.053099999999999994,-0.0837,-0.0406,-0.061799999999999994,2015-08-01
-0.005600000000000001,-0.0345,-0.0424,-0.0574,-0.0132,-0.025,-0.0206,-0.0695,-0.005,-0.030600000000000002,2015-09-01
0.068,0.0697,0.0941,0.1217,0.1012,0.09050000000000001,0.0482,0.075,0.0209,0.066,2015-10-01
-0.0091,0.019799999999999998,0.0042,0.0106,0.0116,-0.0203,0.0109,0.005699999999999999,-0.0344,0.0138,2015-11-01
0.0078000000000000005,-0.0409,-0.0256,-0.09609999999999999,-0.0255,-0.0297,4e-4,0.0029,-0.0236,-0.026699999999999998,2015-12-01
0.0017000000000000001,-0.12380000000000001,-0.0572,-0.0436,-0.0596,0.0034000000000000002,-0.0453,-0.1013,0.0467,-0.0877,2016-01-01
0.0059,0.041100000000000005,0.0334,-0.029500000000000002,-0.009000000000000001,0.0096,0.0011,-0.0098,0.0175,-0.0042,2016-02-01
0.05,0.1063,0.0691,0.10890000000000001,0.0848,0.061500000000000006,0.0555,0.039599999999999996,0.0786,0.0716,2016-03-01
0.003,0.0154,0.0232,0.0917,-0.042,0.0066,-0.0055000000000000005,0.0495,-0.008,0.0239,2016-04-01
0.0073,-0.0109,-0.0053,-0.0059,0.051500000000000004,0.0028000000000000004,0.0096,0.0241,0.022400000000000003,0.012,2016-05-01
0.0473,-0.0546,0.0091,0.0255,-0.0173,0.0356,0.0072,-0.0016,0.0742,-0.030699999999999998,2016-06-01
-6e-4,0.086,0.0407,-0.0273,0.0753,0.0225,0.0384,0.0616,-0.0026,0.0374,2016-07-01
-0.0060999999999999995,0.0025,0.0147,0.0161,0.0181,-0.0317,-0.013600000000000001,-0.031400000000000004,-0.0377,0.0327,2016-08-01
-0.0248,-0.0154,-0.001,0.028300000000000002,0.0223,0.0046,-0.0063,0.0058,0.0183,-0.0101,2016-09-01
-0.0018,-0.0377,-0.0255,-0.0296,-0.0108,-0.030299999999999997,-0.0412,-0.07519999999999999,-0.0067,0.0076,2016-10-01
-0.0387,0.0755,0.06280000000000001,0.09570000000000001,0.0070999999999999995,0.06559999999999999,0.0429,0.024,-0.0264,0.1148,2016-11-01
0.0346,0.0397,0.0048,0.0197,0.0092,0.048799999999999996,-0.0031,0.0072,0.0361,0.029500000000000002,2016-12-01
0.0169,0.0297,0.0335,-0.0429,0.046,0.0335,0.011200000000000002,0.0203,0.010700000000000001,0.0095,2017-01-01
0.0375,0.0073,0.0416,-0.0246,0.0487,-2e-4,0.0288,0.07,0.0398,0.037000000000000005,2017-02-01
0.0088,0.0023,0.0013,-0.011899999999999999,0.021099999999999997,0.0092,0.0079,4e-4,0.0037,-0.0163,2017-03-01
0.0051,0.0171,0.018799999999999997,-0.0274,0.0255,0.0017000000000000001,0.0265,0.0091,0.0033,0.0039000000000000003,2017-04-01
0.0323,-0.0015,0.0127,-0.0336,0.0418,-0.013999999999999999,0.0166,-0.0026,0.024300000000000002,-0.0043,2017-05-01
-0.0106,0.0334,0.0123,-0.0015,-0.0212,-0.0246,-0.018799999999999997,0.0554,-0.0191,0.043899999999999995,2017-06-01
-0.0013,-0.009899999999999999,0.0217,0.0206,0.0361,0.0529,0.0019,0.006999999999999999,0.029900000000000003,0.0143,2017-07-01
-0.0175,4e-4,0.0033,-0.0509,0.03,-0.0248,-0.0158,0.0258,0.0217,-0.0058,2017-08-01
-0.004,0.0537,0.042,0.1093,0.006,-0.015,0.0248,0.0209,-0.0195,0.045599999999999995,2017-09-01
8e-4,0.0132,0.0277,0.005,0.0691,-0.0555,0.027000000000000003,-0.0226,0.0302,0.022099999999999998,2017-10-01
0.0407,-0.0052,0.0346,0.029500000000000002,0.0106,0.0407,0.07780000000000001,0.0246,0.0242,0.0392,2017-11-01
0.020099999999999996,-0.0070999999999999995,0.022799999999999997,0.0501,-0.0018,0.0449,0.0253,-0.0015,-0.049800000000000004,0.013600000000000001,2017-12-01
0.019299999999999998,0.0276,0.040999999999999995,0.027999999999999997,0.0774,0.031400000000000004,0.09390000000000001,0.0638,-0.0281,0.059000000000000004,2018-01-01
-0.0622,-0.0604,-0.0403,-0.1075,-2e-4,-0.0706,-0.0449,-0.0349,-0.0454,-0.0332,2018-02-01
-0.0108,-0.0557,-0.022400000000000003,0.03,-0.0313,-0.0254,-0.0258,-0.0241,0.0317,-0.0265,2018-03-01
-0.0398,-0.0031,-0.0341,0.1005,-0.0015,-0.023,0.0378,-4e-4,0.0278,0.0059,2018-04-01
-0.005600000000000001,0.031,0.025,0.0341,0.068,-0.008199999999999999,0.0085,0.023700000000000002,0.0022,0.014499999999999999,2018-05-01
0.0455,0.0062,-0.0098,0.0053,-0.004,0.0643,0.029300000000000003,0.0148,0.026099999999999998,-0.009300000000000001,2018-06-01
0.0286,-0.0115,0.052199999999999996,0.0109,0.0256,0.0271,0.0308,0.0592,0.0169,0.0374,2018-07-01
-0.0115,-0.0054,-0.0037,-0.028399999999999998,0.07150000000000001,0.028900000000000002,0.0799,0.045,0.009300000000000001,0.024,2018-08-01
0.0072,-0.0368,0.013000000000000001,0.0337,-5e-4,0.0179,0.0054,0.0208,-0.005600000000000001,-0.015,2018-09-01
-0.0024,-0.0301,-0.09939999999999999,-0.1192,-0.0882,-0.004,-0.08810000000000001,-0.08789999999999999,-7.000000000000001e-4,-0.06709999999999999,2018-10-01
0.0048,0.0524,0.04650000000000001,-0.022000000000000002,-0.0159,0.025099999999999997,0.024700000000000003,0.0642,0.032799999999999996,0.027999999999999997,2018-11-01
-0.11289999999999999,-0.1157,-0.087,-0.1304,-0.0824,-0.087,-0.09029999999999999,-0.0825,-0.047599999999999996,-0.1081,2018-12-01
0.0729,0.11019999999999999,0.0965,0.1033,0.09300000000000001,0.0546,0.0832,0.053200000000000004,0.0542,0.0973,2019-01-01
0.0134,0.0374,0.052000000000000005,0.024700000000000003,0.0567,0.0322,0.008,0.033,0.0356,0.030699999999999998,2019-02-01
0.0366,-0.05,-0.0088,0.0202,0.037599999999999995,0.0045000000000000005,0.0339,0.005,0.0333,-0.013500000000000002,2019-03-01
0.0313,0.0339,0.0405,0.0022,0.0581,0.06,0.0462,-0.0316,0.01,0.0667,2019-04-01
-0.0562,-0.12240000000000001,-0.0916,-0.1183,-0.08539999999999999,-0.03,-0.0605,-0.034,-0.0155,-0.0611,2019-05-01
0.0492,0.131,0.0805,0.0883,0.0809,0.051500000000000004,0.0717,0.0683,0.0364,0.0659,2019-06-01
0.0175,0.0084,0.0097,-0.0268,0.0359,0.020499999999999997,0.0095,-0.0218,-0.0101,0.0176,2019-07-01
-0.0138,-0.046799999999999994,-0.0169,-0.0874,-0.0259,0.0029,0.001,-0.0064,0.0344,-0.0464,2019-08-01
0.0187,0.038,0.0384,0.0368,0.0129,0.0126,0.008199999999999999,-0.0098,0.0393,0.0192,2019-09-01
7.000000000000001e-4,0.0703,5e-4,-0.0207,0.032799999999999996,0.0217,0.0067,0.046799999999999994,-0.0139,0.030699999999999998,2019-10-01
0.0218,0.0291,0.0325,0.0116,0.0527,0.0248,0.0216,0.056100000000000004,-0.021400000000000002,0.050499999999999996,2019-11-01
0.035,0.053899999999999997,0.0134,0.062,0.0384,0.0104,0.0132,0.0346,0.041100000000000005,0.023700000000000002,2019-12-01
-0.0034999999999999996,0.0616,-0.0275,-0.1188,0.0337,-0.021099999999999997,0.0095,-0.0199,0.0483,-0.013500000000000002,2020-01-01
-0.0867,-0.0725,-0.086,-0.153,-0.0698,-0.0621,-0.0673,-0.0536,-0.09849999999999999,-0.0984,2020-02-01
-0.11380000000000001,-0.2262,-0.16899999999999998,-0.3447,-0.09820000000000001,-0.133,-0.0767,-0.0509,-0.1294,-0.192,2020-03-01
0.0805,0.2553,0.10859999999999999,0.3236,0.1506,0.0951,0.18170000000000003,0.1348,0.0508,0.1143,2020-04-01
0.0326,0.0724,0.0581,0.0052,0.07629999999999999,0.0481,0.0444,0.0415,0.046,0.046,2020-05-01
1e-4,0.1412,0.026099999999999998,-0.004,0.057300000000000004,-0.0262,0.043899999999999995,-0.014499999999999999,-0.05,0.005,2020-06-01
0.058600000000000006,0.1868,0.045599999999999995,-0.0475,0.0687,0.050499999999999996,0.0942,0.044000000000000004,0.0635,0.0381,2020-07-01
0.044500000000000005,0.40990000000000004,0.0616,-0.0102,0.1061,0.055999999999999994,0.08070000000000001,0.0235,-0.022400000000000003,0.068,2020-08-01
